      841.880         -NaN          NaN
      842.000         -NaN          NaN
      842.120         -NaN          NaN
      842.240         -NaN          NaN
      842.360         -NaN          NaN
      842.480         -NaN          NaN
      842.600         -NaN          NaN
      842.720         -NaN          NaN
      842.840         -NaN          NaN
      842.960         -NaN          NaN
      843.080         -NaN          NaN
      843.200         -NaN          NaN
      843.320         -NaN          NaN
      843.440         -NaN          NaN
      843.560         -NaN          NaN
      843.680         -NaN          NaN
      843.800         -NaN          NaN
      843.920         -NaN          NaN
      844.040         -NaN          NaN
      844.160         -NaN          NaN
      844.280         -NaN          NaN
      844.400         -NaN          NaN
      844.520         -NaN          NaN
      844.640         -NaN          NaN
      844.760         -NaN          NaN
      844.880         -NaN          NaN
      845.000         -NaN          NaN
      845.120         -NaN          NaN
      845.240         -NaN          NaN
      845.360         -NaN          NaN
      845.480         -NaN          NaN
      845.600         -NaN          NaN
      845.720         -NaN          NaN
      845.840         -NaN          NaN
      845.960         -NaN          NaN
      846.080         -NaN          NaN
      846.200         -NaN          NaN
      846.320         -NaN          NaN
      846.440         -NaN          NaN
      846.560         -NaN          NaN
      846.680         -NaN          NaN
      846.800         -NaN          NaN
      846.920         -NaN          NaN
      847.040         -NaN          NaN
      847.160         -NaN          NaN
      847.280         -NaN          NaN
      847.400         -NaN          NaN
      847.520         -NaN          NaN
      847.640         -NaN          NaN
      847.760         -NaN          NaN
      847.880         -NaN          NaN
      848.000         -NaN          NaN
      848.120         -NaN          NaN
      848.240         -NaN          NaN
      848.360         -NaN          NaN
      848.480         -NaN          NaN
      848.600         -NaN          NaN
      848.720         -NaN          NaN
      848.840         -NaN          NaN
      848.960         -NaN          NaN
      849.080         -NaN          NaN
      849.200         -NaN          NaN
      849.320         -NaN          NaN
      849.440         -NaN          NaN
      849.560         -NaN          NaN
      849.680         -NaN          NaN
      849.800         -NaN          NaN
      849.920         -NaN          NaN
      850.040         -NaN          NaN
      850.160         -NaN          NaN
      850.280         -NaN          NaN
      850.400         -NaN          NaN
      850.520         -NaN          NaN
      850.640         -NaN          NaN
      850.760         -NaN          NaN
      850.880         -NaN          NaN
      851.000         -NaN          NaN
      851.120         -NaN          NaN
      851.240         -NaN          NaN
      851.360         -NaN          NaN
      851.480         -NaN          NaN
      851.600         -NaN          NaN
      851.720         -NaN          NaN
      851.840         -NaN          NaN
      851.960         -NaN          NaN
      852.080         -NaN          NaN
      852.200         -NaN          NaN
      852.320         -NaN          NaN
      852.440         -NaN          NaN
      852.560         -NaN          NaN
      852.680         -NaN          NaN
      852.800         -NaN          NaN
      852.920         -NaN          NaN
      853.040         -NaN          NaN
      853.160         -NaN          NaN
      853.280         -NaN          NaN
      853.400         -NaN          NaN
      853.520         -NaN          NaN
      853.640         -NaN          NaN
      853.760         -NaN          NaN
      853.880         -NaN          NaN
      854.000         -NaN          NaN
      854.120         -NaN          NaN
      854.240         -NaN          NaN
      854.360         -NaN          NaN
      854.480         -NaN          NaN
      854.600         -NaN          NaN
      854.720         -NaN          NaN
      854.840         -NaN          NaN
      854.960         -NaN          NaN
      855.080         -NaN          NaN
      855.200         -NaN          NaN
      855.320         -NaN          NaN
      855.440         -NaN          NaN
      855.560         -NaN          NaN
      855.680         -NaN          NaN
      855.800         -NaN          NaN
      855.920         -NaN          NaN
      856.040         -NaN          NaN
      856.160         -NaN          NaN
      856.280         -NaN          NaN
      856.400         -NaN          NaN
      856.520         -NaN          NaN
      856.640         -NaN          NaN
      856.760         -NaN          NaN
      856.880         -NaN          NaN
      857.000         -NaN          NaN
      857.120         -NaN          NaN
      857.240         -NaN          NaN
      857.360         -NaN          NaN
      857.480         -NaN          NaN
      857.600         -NaN          NaN
      857.720         -NaN          NaN
      857.840         -NaN          NaN
      857.960         -NaN          NaN
      858.080         -NaN          NaN
      858.200         -NaN          NaN
      858.320         -NaN          NaN
      858.440         -NaN          NaN
      858.560         -NaN          NaN
      858.680         -NaN          NaN
      858.800         -NaN          NaN
      858.920         -NaN          NaN
      859.040         -NaN          NaN
      859.160         -NaN          NaN
      859.280         -NaN          NaN
      859.400         -NaN          NaN
      859.520         -NaN          NaN
      859.640         -NaN          NaN
      859.760         -NaN          NaN
      859.880         -NaN          NaN
      860.000         -NaN          NaN
      860.120         -NaN          NaN
      860.240         -NaN          NaN
      860.360         -NaN          NaN
      860.480         -NaN          NaN
      860.600         -NaN          NaN
      860.720         -NaN          NaN
      860.840         -NaN          NaN
      860.960         -NaN          NaN
      861.080         -NaN          NaN
      861.200         -NaN          NaN
      861.320         -NaN          NaN
      861.440         -NaN          NaN
      861.560         -NaN          NaN
      861.680         -NaN          NaN
      861.800         -NaN          NaN
      861.920         -NaN          NaN
      862.040         -NaN          NaN
      862.160         -NaN          NaN
      862.280         -NaN          NaN
      862.400         -NaN          NaN
      862.520         -NaN          NaN
      862.640         -NaN          NaN
      862.760         -NaN          NaN
      862.880         -NaN          NaN
      863.000         -NaN          NaN
      863.120         -NaN          NaN
      863.240         -NaN          NaN
      863.360         -NaN          NaN
      863.480         -NaN          NaN
      863.600         -NaN          NaN
      863.720         -NaN          NaN
      863.840         -NaN          NaN
      863.960         -NaN          NaN
      864.080         -NaN          NaN
      864.200         -NaN          NaN
      864.320         -NaN          NaN
      864.440         -NaN          NaN
      864.560         -NaN          NaN
      864.680         -NaN          NaN
      864.800         -NaN          NaN
      864.920         -NaN          NaN
      865.040         -NaN          NaN
      865.160         -NaN          NaN
      865.280         -NaN          NaN
      865.400         -NaN          NaN
      865.520         -NaN          NaN
      865.640         -NaN          NaN
      865.760         -NaN          NaN
      865.880         -NaN          NaN
      866.000         -NaN          NaN
      866.120         -NaN          NaN
      866.240         -NaN          NaN
      866.360         -NaN          NaN
      866.480         -NaN          NaN
      866.600         -NaN          NaN
      866.720         -NaN          NaN
      866.840         -NaN          NaN
      866.960         -NaN          NaN
      867.080         -NaN          NaN
      867.200         -NaN          NaN
      867.320         -NaN          NaN
      867.440         -NaN          NaN
      867.560         -NaN          NaN
      867.680         -NaN          NaN
      867.800         -NaN          NaN
      867.920         -NaN          NaN
      868.040         -NaN          NaN
      868.160         -NaN          NaN
      868.280         -NaN          NaN
      868.400         -NaN          NaN
      868.520         -NaN          NaN
      868.640         -NaN          NaN
      868.760         -NaN          NaN
      868.880         -NaN          NaN
      869.000         -NaN          NaN
      869.120         -NaN          NaN
      869.240         -NaN          NaN
      869.360         -NaN          NaN
      869.480         -NaN          NaN
      869.600         -NaN          NaN
      869.720         -NaN          NaN
      869.840         -NaN          NaN
      869.960         -NaN          NaN
      870.080         -NaN          NaN
      870.200         -NaN          NaN
      870.320         -NaN          NaN
      870.440         -NaN          NaN
      870.560         -NaN          NaN
      870.680         -NaN          NaN
      870.800         -NaN          NaN
      870.920         -NaN          NaN
      871.040         -NaN          NaN
      871.160         -NaN          NaN
      871.280         -NaN          NaN
      871.400         -NaN          NaN
      871.520         -NaN          NaN
      871.640         -NaN          NaN
      871.760         -NaN          NaN
      871.880         -NaN          NaN
      872.000         -NaN          NaN
      872.120         -NaN          NaN
      872.240         -NaN          NaN
      872.360         -NaN          NaN
      872.480         -NaN          NaN
      872.600         -NaN          NaN
      872.720         -NaN          NaN
      872.840         -NaN          NaN
      872.960         -NaN          NaN
      873.080         -NaN          NaN
      873.200         -NaN          NaN
      873.320         -NaN          NaN
      873.440         -NaN          NaN
      873.560         -NaN          NaN
      873.680         -NaN          NaN
      873.800         -NaN          NaN
      873.920         -NaN          NaN
      874.040         -NaN          NaN
      874.160         -NaN          NaN
      874.280         -NaN          NaN
      874.400         -NaN          NaN
      874.520         -NaN          NaN
      874.640         -NaN          NaN
      874.760         -NaN          NaN
      874.880         -NaN          NaN
      875.000         -NaN          NaN
      875.120         -NaN          NaN
      875.240         -NaN          NaN
      875.360         -NaN          NaN
      875.480         -NaN          NaN
      875.600         -NaN          NaN
      875.720         -NaN          NaN
      875.840         -NaN          NaN
      875.960         -NaN          NaN
      876.080         -NaN          NaN
      876.200         -NaN          NaN
      876.320         -NaN          NaN
      876.440         -NaN          NaN
      876.560         -NaN          NaN
      876.680         -NaN          NaN
      876.800         -NaN          NaN
      876.920         -NaN          NaN
      877.040         -NaN          NaN
      877.160         -NaN          NaN
      877.280         -NaN          NaN
      877.400         -NaN          NaN
      877.520         -NaN          NaN
      877.640         -NaN          NaN
      877.760         -NaN          NaN
      877.880         -NaN          NaN
      878.000         -NaN          NaN
      878.120         -NaN          NaN
      878.240         -NaN          NaN
      878.360         -NaN          NaN
      878.480         -NaN          NaN
      878.600         -NaN          NaN
      878.720         -NaN          NaN
      878.840         -NaN          NaN
      878.960         -NaN          NaN
      879.080         -NaN          NaN
      879.200         -NaN          NaN
      879.320         -NaN          NaN
      879.440         -NaN          NaN
      879.560         -NaN          NaN
      879.680         -NaN          NaN
      879.800         -NaN          NaN
      879.920         -NaN          NaN
      880.040         -NaN          NaN
      880.160         -NaN          NaN
      880.280         -NaN          NaN
      880.400         -NaN          NaN
      880.520         -NaN          NaN
      880.640         -NaN          NaN
      880.760         -NaN          NaN
      880.880         -NaN          NaN
      881.000         -NaN          NaN
      881.120         -NaN          NaN
      881.240         -NaN          NaN
      881.360         -NaN          NaN
      881.480         -NaN          NaN
      881.600         -NaN          NaN
      881.720         -NaN          NaN
      881.840         -NaN          NaN
      881.960         -NaN          NaN
      882.080         -NaN          NaN
      882.200         -NaN          NaN
      882.320         -NaN          NaN
      882.440         -NaN          NaN
      882.560         -NaN          NaN
      882.680         -NaN          NaN
      882.800         -NaN          NaN
      882.920         -NaN          NaN
      883.040         -NaN          NaN
      883.160         -NaN          NaN
      883.280         -NaN          NaN
      883.400         -NaN          NaN
      883.520         -NaN          NaN
      883.640         -NaN          NaN
      883.760         -NaN          NaN
      883.880         -NaN          NaN
      884.000         -NaN          NaN
      884.120         -NaN          NaN
      884.240         -NaN          NaN
      884.360         -NaN          NaN
      884.480         -NaN          NaN
      884.600         -NaN          NaN
      884.720         -NaN          NaN
      884.840         -NaN          NaN
      884.960         -NaN          NaN
      885.080         -NaN          NaN
      885.200         -NaN          NaN
      885.320         -NaN          NaN
      885.440         -NaN          NaN
      885.560         -NaN          NaN
      885.680         -NaN          NaN
      885.800         -NaN          NaN
      885.920         -NaN          NaN
      886.040         -NaN          NaN
      886.160         -NaN          NaN
      886.280         -NaN          NaN
      886.400         -NaN          NaN
      886.520         -NaN          NaN
      886.640         -NaN          NaN
      886.760         -NaN          NaN
      886.880         -NaN          NaN
      887.000         -NaN          NaN
      887.120         -NaN          NaN
      887.240         -NaN          NaN
      887.360         -NaN          NaN
      887.480         -NaN          NaN
      887.600         -NaN          NaN
      887.720         -NaN          NaN
      887.840         -NaN          NaN
      887.960         -NaN          NaN
      888.080         -NaN          NaN
      888.200         -NaN          NaN
      888.320         -NaN          NaN
      888.440         -NaN          NaN
      888.560         -NaN          NaN
      888.680         -NaN          NaN
      888.800         -NaN          NaN
      888.920         -NaN          NaN
      889.040         -NaN          NaN
      889.160         -NaN          NaN
      889.280         -NaN          NaN
      889.400         -NaN          NaN
      889.520         -NaN          NaN
      889.640         -NaN          NaN
      889.760         -NaN          NaN
      889.880         -NaN          NaN
      890.000         -NaN          NaN
      890.120         -NaN          NaN
      890.240         -NaN          NaN
      890.360         -NaN          NaN
      890.480         -NaN          NaN
      890.600         -NaN          NaN
      890.720         -NaN          NaN
      890.840         -NaN          NaN
      890.960         -NaN          NaN
      891.080         -NaN          NaN
      891.200         -NaN          NaN
      891.320         -NaN          NaN
      891.440         -NaN          NaN
      891.560         -NaN          NaN
      891.680         -NaN          NaN
      891.800         -NaN          NaN
      891.920         -NaN          NaN
      892.040         -NaN          NaN
      892.160         -NaN          NaN
      892.280         -NaN          NaN
      892.400         -NaN          NaN
      892.520         -NaN          NaN
      892.640         -NaN          NaN
      892.760         -NaN          NaN
      892.880         -NaN          NaN
      893.000         -NaN          NaN
      893.120         -NaN          NaN
      893.240         -NaN          NaN
      893.360         -NaN          NaN
      893.480         -NaN          NaN
      893.600         -NaN          NaN
      893.720         -NaN          NaN
      893.840         -NaN          NaN
      893.960         -NaN          NaN
      894.080         -NaN          NaN
      894.200         -NaN          NaN
      894.320         -NaN          NaN
      894.440         -NaN          NaN
      894.560         -NaN          NaN
      894.680         -NaN          NaN
      894.800         -NaN          NaN
      894.920         -NaN          NaN
      895.040         -NaN          NaN
      895.160         -NaN          NaN
      895.280         -NaN          NaN
      895.400         -NaN          NaN
      895.520         -NaN          NaN
      895.640         -NaN          NaN
      895.760         -NaN          NaN
      895.880         -NaN          NaN
      896.000         -NaN          NaN
      896.120         -NaN          NaN
      896.240         -NaN          NaN
      896.360         -NaN          NaN
      896.480         -NaN          NaN
      896.600         -NaN          NaN
      896.720         -NaN          NaN
      896.840         -NaN          NaN
      896.960         -NaN          NaN
      897.080         -NaN          NaN
      897.200         -NaN          NaN
      897.320         -NaN          NaN
      897.440         -NaN          NaN
      897.560         -NaN          NaN
      897.680         -NaN          NaN
      897.800         -NaN          NaN
      897.920         -NaN          NaN
      898.040         -NaN          NaN
      898.160         -NaN          NaN
      898.280         -NaN          NaN
      898.400         -NaN          NaN
      898.520         -NaN          NaN
      898.640         -NaN          NaN
      898.760         -NaN          NaN
      898.880         -NaN          NaN
      899.000         -NaN          NaN
      899.120         -NaN          NaN
      899.240         -NaN          NaN
      899.360         -NaN          NaN
      899.480         -NaN          NaN
      899.600         -NaN          NaN
      899.720         -NaN          NaN
      899.840         -NaN          NaN
      899.960         -NaN          NaN
      900.080         -NaN          NaN
      900.200         -NaN          NaN
      900.320         -NaN          NaN
      900.440         -NaN          NaN
      900.560         -NaN          NaN
      900.680         -NaN          NaN
      900.800         -NaN          NaN
      900.920         -NaN          NaN
      901.040         -NaN          NaN
      901.160         -NaN          NaN
      901.280         -NaN          NaN
      901.400         -NaN          NaN
      901.520         -NaN          NaN
      901.640         -NaN          NaN
      901.760         -NaN          NaN
      901.880         -NaN          NaN
      902.000         -NaN          NaN
      902.120         -NaN          NaN
      902.240         -NaN          NaN
      902.360         -NaN          NaN
      902.480         -NaN          NaN
      902.600         -NaN          NaN
      902.720         -NaN          NaN
      902.840         -NaN          NaN
      902.960         -NaN          NaN
      903.080         -NaN          NaN
      903.200         -NaN          NaN
      903.320         -NaN          NaN
      903.440         -NaN          NaN
      903.560         -NaN          NaN
      903.680         -NaN          NaN
      903.800         -NaN          NaN
      903.920         -NaN          NaN
      904.040         -NaN          NaN
      904.160         -NaN          NaN
      904.280         -NaN          NaN
      904.400         -NaN          NaN
      904.520         -NaN          NaN
      904.640         -NaN          NaN
      904.760         -NaN          NaN
      904.880         -NaN          NaN
      905.000         -NaN          NaN
      905.120         -NaN          NaN
      905.240         -NaN          NaN
      905.360         -NaN          NaN
      905.480         -NaN          NaN
      905.600         -NaN          NaN
      905.720         -NaN          NaN
      905.840         -NaN          NaN
      905.960         -NaN          NaN
      906.080         -NaN          NaN
      906.200         -NaN          NaN
      906.320         -NaN          NaN
      906.440         -NaN          NaN
      906.560         -NaN          NaN
      906.680         -NaN          NaN
      906.800         -NaN          NaN
      906.920         -NaN          NaN
      907.040         -NaN          NaN
      907.160         -NaN          NaN
      907.280         -NaN          NaN
      907.400         -NaN          NaN
      907.520         -NaN          NaN
      907.640         -NaN          NaN
      907.760         -NaN          NaN
      907.880         -NaN          NaN
      908.000         -NaN          NaN
      908.120         -NaN          NaN
      908.240         -NaN          NaN
      908.360         -NaN          NaN
      908.480         -NaN          NaN
      908.600         -NaN          NaN
      908.720         -NaN          NaN
      908.840         -NaN          NaN
      908.960         -NaN          NaN
      909.080         -NaN          NaN
      909.200         -NaN          NaN
      909.320         -NaN          NaN
      909.440         -NaN          NaN
      909.560         -NaN          NaN
      909.680         -NaN          NaN
      909.800         -NaN          NaN
      909.920         -NaN          NaN
      910.040         -NaN          NaN
      910.160         -NaN          NaN
      910.280         -NaN          NaN
      910.400         -NaN          NaN
      910.520         -NaN          NaN
      910.640         -NaN          NaN
      910.760         -NaN          NaN
      910.880         -NaN          NaN
      911.000         -NaN          NaN
      911.120         -NaN          NaN
      911.240         -NaN          NaN
      911.360         -NaN          NaN
      911.480         -NaN          NaN
      911.600         -NaN          NaN
      911.720         -NaN          NaN
      911.840         -NaN          NaN
      911.960         -NaN          NaN
      912.080         -NaN          NaN
      912.200         -NaN          NaN
      912.320         -NaN          NaN
      912.440         -NaN          NaN
      912.560         -NaN          NaN
      912.680         -NaN          NaN
      912.800         -NaN          NaN
      912.920         -NaN          NaN
      913.040         -NaN          NaN
      913.160         -NaN          NaN
      913.280         -NaN          NaN
      913.400         -NaN          NaN
      913.520         -NaN          NaN
      913.640         -NaN          NaN
      913.760         -NaN          NaN
      913.880         -NaN          NaN
      914.000         -NaN          NaN
      914.120         -NaN          NaN
      914.240         -NaN          NaN
      914.360         -NaN          NaN
      914.480         -NaN          NaN
      914.600         -NaN          NaN
      914.720         -NaN          NaN
      914.840         -NaN          NaN
      914.960         -NaN          NaN
      915.080         -NaN          NaN
      915.200         -NaN          NaN
      915.320         -NaN          NaN
      915.440         -NaN          NaN
      915.560         -NaN          NaN
      915.680         -NaN          NaN
      915.800         -NaN          NaN
      915.920         -NaN          NaN
      916.040         -NaN          NaN
      916.160         -NaN          NaN
      916.280         -NaN          NaN
      916.400         -NaN          NaN
      916.520         -NaN          NaN
      916.640         -NaN          NaN
      916.760         -NaN          NaN
      916.880         -NaN          NaN
      917.000         -NaN          NaN
      917.120         -NaN          NaN
      917.240         -NaN          NaN
      917.360         -NaN          NaN
      917.480         -NaN          NaN
      917.600         -NaN          NaN
      917.720         -NaN          NaN
      917.840         -NaN          NaN
      917.960         -NaN          NaN
      918.080         -NaN          NaN
      918.200         -NaN          NaN
      918.320         -NaN          NaN
      918.440         -NaN          NaN
      918.560         -NaN          NaN
      918.680         -NaN          NaN
      918.800         -NaN          NaN
      918.920         -NaN          NaN
      919.040         -NaN          NaN
      919.160         -NaN          NaN
      919.280         -NaN          NaN
      919.400         -NaN          NaN
      919.520         -NaN          NaN
      919.640         -NaN          NaN
      919.760         -NaN          NaN
      919.880         -NaN          NaN
